,169,170,603,601,701,714,XLK,XLV,XOP,QQQ,SHV,BIL,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2017-01-31,480.14,1087.04,311.68,338.2,280.36,337.46,46.377479553222656,63.2442512512207,142.58364868164062,118.91744232177734,100.60081481933594,83.80638885498047,26350.0,5797.0,5665.0,13.8100004196167,44.614078521728516,24.395383834838867,104.99384307861328,9.927779197692871,7.9158430099487305
2017-02-01,486.2,1098.96,312.04,338.19,280.42,338.02,46.72939682006836,63.791316986083984,141.51637268066406,119.73839569091797,100.60993957519531,83.81190490722656,26410.0,5850.0,5616.0,13.720000267028809,44.974769592285156,23.320871353149414,104.86536407470703,9.910195350646973,7.909651279449463
2017-02-02,481.95,1092.92,312.43,338.61,280.46,338.41,46.636775970458984,63.77338409423828,142.4769287109375,119.63338470458984,100.60083770751953,83.81190490722656,26270.0,5856.0,5600.0,13.899999618530273,44.92668151855469,23.4561824798584,105.55064392089844,9.903156280517578,7.884893894195557
2017-02-03,,,,,,,46.942386627197266,64.05139923095703,144.71812438964844,119.97705078125,100.61905670166016,83.79354095458984,,,,14.031000137329102,46.377479553222656,23.63925552368164,106.42436981201172,9.94536304473877,7.952969551086426
2017-02-05,485.45,1092.74,312.41,338.47,280.42,338.52,,,,,,,26280.0,5801.0,5565.0,,,,,,
2017-02-06,485.9,1098.02,312.45,338.62,280.43,338.9,46.97016143798828,64.1231460571289,142.5124969482422,120.12026977539062,100.63727569580078,83.8302230834961,25990.0,5784.0,5529.0,14.050000190734863,46.056854248046875,23.05821418762207,106.60425567626953,9.924261093139648,7.928216934204102
2017-02-07,488.07,1103.59,312.65,338.76,280.44,339.23,47.155372619628906,64.18595123291016,139.061767578125,120.55938720703125,100.62815856933594,83.8302230834961,25660.0,5831.0,5593.0,14.029999732971191,45.34349060058594,22.954742431640625,106.72420501708984,9.910195350646973,7.9591593742370605
2017-02-08,484.34,1103.5,312.78,338.98,280.47,339.21,47.23872375488281,64.08727264404297,139.38192749023438,120.75984191894531,100.6463851928711,83.8302230834961,25340.0,5849.0,5631.0,13.949999809265137,44.4377326965332,23.090057373046875,106.79270935058594,9.924261093139648,8.002483367919922
2017-02-09,488.92,1094.98,312.76,338.99,280.48,338.97,47.38690185546875,64.32044219970703,141.94326782226562,121.1989974975586,100.61905670166016,83.8302230834961,25290.0,5850.0,5632.0,13.979999542236328,45.58395767211914,23.647212982177734,106.6299819946289,9.882061958312988,8.027241706848145
2017-02-10,,,,,,,47.52579116821289,64.44602966308594,143.54415893554688,121.59992218017578,100.63727569580078,83.81190490722656,,,,14.12600040435791,45.888526916503906,24.379467010498047,107.77779388427734,9.966463088989258,8.008671760559082
2017-02-12,490.7,1082.3,312.72,338.71,280.43,338.95,,,,,,,25900.0,5925.0,5671.0,,,,,,
2017-02-13,494.98,1078.22,312.73,338.66,280.47,338.99,47.73880386352539,64.84062957763672,142.40574645996094,122.28726196289062,100.63727569580078,83.81190490722656,25800.0,5980.0,5714.0,14.029000282287598,46.16106414794922,24.379467010498047,107.53797912597656,9.966463088989258,8.070564270019531
2017-02-14,492.86,1099.43,312.88,338.49,280.47,339.23,47.896236419677734,65.351806640625,143.54415893554688,122.69773864746094,100.60993957519531,83.8302230834961,25950.0,6010.0,5739.0,14.00100040435791,46.60993194580078,24.467021942138672,107.76923370361328,9.952392578125,8.126261711120605
2017-02-15,490.07,1107.92,313.0,338.44,280.38,339.3,48.053672790527344,66.06029510498047,142.97494506835938,123.42325592041016,100.62815856933594,83.81190490722656,25790.0,6030.0,5704.0,14.180999755859375,46.377479553222656,24.562538146972656,108.34317779541016,9.959424018859863,8.157209396362305
2017-02-16,493.47,1109.12,313.31,339.17,280.52,339.64,48.164794921875,65.97061920166016,140.59146118164062,123.38507080078125,100.61905670166016,83.81190490722656,25700.0,6130.0,5765.0,14.159000396728516,46.84238052368164,25.11968231201172,108.53162384033203,9.93832778930664,8.098653793334961
2017-02-17,,,,,,,48.331478118896484,66.06029510498047,139.8800048828125,123.91966247558594,100.63727569580078,83.8302230834961,,,,14.149999618530273,46.778255462646484,25.414186477661133,109.47389221191406,9.973494529724121,8.061271667480469
2017-02-19,495.81,1110.08,313.49,339.49,280.5,339.84,,,,,,,25690.0,6105.0,5783.0,,,,,,
2017-02-20,496.71,1117.71,313.2,339.24,280.48,339.43,,,,,,,25730.0,6100.0,5742.0,,,,,,
2017-02-21,495.8,1118.71,312.99,338.91,280.51,338.94,48.581520080566406,66.35623931884766,141.6231231689453,124.5306396484375,100.6463851928711,83.81190490722656,25790.0,6035.0,5651.0,14.180000305175781,46.882450103759766,25.780309677124023,109.67947387695312,9.882061958312988,8.104879379272461
2017-02-22,496.5,1108.27,313.13,338.91,280.53,339.0,48.6370849609375,66.25757598876953,137.53199768066406,124.57831573486328,100.63727569580078,83.81190490722656,25750.0,6010.0,5635.0,13.979999542236328,46.882450103759766,26.066850662231445,109.51673126220703,9.889093399047852,8.12979793548584
2017-02-23,494.92,1113.16,312.98,338.82,280.55,338.9,48.62782287597656,66.74186706542969,137.42530822753906,124.11058044433594,100.63727569580078,83.81190490722656,25610.0,6025.0,5649.0,13.75,46.85840606689453,26.042966842651367,109.87649536132812,9.93832778930664,8.173409461975098
2017-02-24,,,,,,,48.738956451416016,67.06473541259766,134.72158813476562,124.34922790527344,100.6646499633789,83.81190490722656,,,,13.74899959564209,47.02672576904297,23.766599655151367,110.20198822021484,9.889093399047852,8.204554557800293
2017-02-26,494.36,1119.61,313.24,339.13,280.54,339.23,,,,,,,25500.0,6010.0,5679.0,,,,,,
2017-02-27,488.53,1109.44,313.27,338.72,280.56,339.19,48.711177825927734,67.3875961303711,135.7888641357422,124.50198364257812,100.65552520751953,83.81190490722656,25310.0,6018.0,5679.0,14.039999961853027,47.47559356689453,22.660245895385742,109.58070373535156,9.882061958312988,8.198322296142578
2017-02-28,482.73,1112.27,313.2,338.58,280.62,339.09,48.47966384887695,67.25305938720703,134.68605041503906,124.12014770507812,100.6463851928711,83.84855651855469,25290.0,6080.0,5705.0,13.710000038146973,46.153045654296875,21.51410484313965,110.15023040771484,9.966463088989258,8.179634094238281
2017-03-01,486.11,1121.18,312.93,338.04,280.68,339.07,49.16495132446289,67.92568969726562,138.35023498535156,125.47570037841797,100.60445404052734,83.81553649902344,25230.0,6100.0,5793.0,14.0,46.97062683105469,21.482269287109375,111.35829162597656,9.927602767944336,8.285543441772461
2017-03-02,493.39,1127.94,312.99,337.82,280.72,339.2,48.840824127197266,67.71044921875,135.00624084472656,124.84564208984375,100.5953369140625,83.81553649902344,25440.0,6140.0,5900.0,14.0,45.519813537597656,21.10817527770996,110.65071105957031,9.9487943649292,8.173409461975098
2017-03-03,,,,,,,48.95195007324219,67.97950744628906,134.68605041503906,125.07477569580078,100.61356353759766,83.83389282226562,,,,14.100000381469727,45.3835563659668,20.996747970581055,110.36595916748047,9.941731452941895,8.192096710205078
2017-03-05,489.34,1125.89,313.08,337.66,280.72,339.0,,,,,,,25630.0,6122.0,5880.0,,,,,,
2017-03-06,482.88,1119.27,313.31,338.23,280.74,339.72,48.877872467041016,67.71942138671875,135.539794921875,124.79788208007812,100.5953369140625,83.85221862792969,25500.0,6157.0,5889.0,14.270000457763672,45.0068359375,20.51918601989746,110.4781265258789,9.9487943649292,8.160945892333984
2017-03-07,482.31,1121.54,313.25,337.89,280.75,339.44,48.877872467041016,67.24410247802734,133.6187744140625,124.587890625,100.5953369140625,83.81553649902344,25470.0,6215.0,5902.0,13.949999809265137,44.54193878173828,20.23265266418457,110.51265716552734,9.927602767944336,8.136028289794922
2017-03-08,483.81,1119.91,313.0,337.42,280.77,338.96,48.93343734741211,67.51314544677734,127.8912582397461,124.80747985839844,100.55883026123047,83.81553649902344,25390.0,6232.0,5960.0,14.0,44.30948257446289,19.99387550354004,110.52989959716797,9.8922700881958,8.092419624328613
2017-03-09,482.02,1111.46,313.23,337.69,280.81,339.16,48.92416000366211,67.88085174560547,128.78062438964844,124.9029312133789,100.56795501708984,83.81553649902344,25100.0,6280.0,6000.0,13.970000267028809,48.886314392089844,20.45551300048828,110.57305908203125,9.84281063079834,8.067500114440918
2017-03-10,,,,,,,49.183467864990234,68.14093780517578,128.46047973632812,125.42792510986328,100.60445404052734,83.83389282226562,,,,14.380000114440918,48.74204635620117,20.75796890258789,110.43497467041016,9.864004135131836,8.061271667480469
2017-03-13,483.5,1114.58,313.34,337.84,280.79,339.07,49.22977828979492,68.08711242675781,129.34982299804688,125.63796997070312,100.57707977294922,83.81553649902344,24740.0,6430.0,6112.0,14.300000190734863,48.814178466796875,20.68633460998535,110.1156997680664,9.96999740600586,8.117341995239258
2017-03-14,481.85,1114.92,313.49,338.19,280.77,339.28,49.1186408996582,67.83600616455078,127.6422348022461,125.33251953125,100.57707977294922,83.81553649902344,24410.0,6430.0,6081.0,14.300000190734863,48.766082763671875,20.51918601989746,110.27967071533203,9.96999740600586,8.073732376098633
2017-03-15,482.08,1115.13,313.77,338.56,280.77,339.49,49.4520263671875,68.68798065185547,131.51991271972656,126.10575103759766,100.61356353759766,83.83389282226562,24110.0,6400.0,6142.0,14.109999656677246,49.65580368041992,20.963603973388672,110.34870147705078,9.9487943649292,8.154716491699219
2017-03-16,484.83,1097.17,314.66,339.61,280.76,340.76,49.47981262207031,68.02436065673828,130.09689331054688,126.01982879638672,100.60445404052734,83.85221862792969,24110.0,6290.0,6051.0,14.109999656677246,49.59935760498047,21.035675048828125,110.43497467041016,9.920534133911133,8.136028289794922
2017-03-17,,,,,,,49.58671951293945,67.64990234375,129.8972930908203,125.97583770751953,100.60445404052734,83.85221862792969,,,,13.5,49.63967514038086,21.0997314453125,111.0044937133789,9.962928771972656,8.167179107666016
2017-03-19,485.35,1091.39,315.11,340.13,280.82,341.33,,,,,,,24440.0,6175.0,6007.0,,,,,,
2017-03-20,487.81,1090.61,315.37,340.8,280.81,341.78,49.633201599121094,67.55088806152344,129.8972930908203,126.09062957763672,100.61356353759766,83.83389282226562,24380.0,6158.0,6011.0,13.829999923706055,47.51929473876953,21.0196590423584,111.12531280517578,10.00532054901123,8.154716491699219
2017-03-21,485.94,1097.53,315.61,341.12,280.8,341.69,48.90808868408203,67.01986694335938,127.2237319946289,124.17740631103516,100.61356353759766,83.85221862792969,24400.0,6140.0,5960.0,13.869999885559082,45.39085388183594,20.523183822631836,110.90095520019531,9.984126091003418,8.12979793548584
2017-03-22,480.6,1096.25,315.12,340.68,280.8,341.23,49.214874267578125,67.03783416748047,125.86917877197266,125.01924133300781,100.61356353759766,83.85221862792969,24340.0,6097.0,5932.0,13.850000381469727,45.77783203125,20.258943557739258,111.40145111083984,10.00532054901123,8.121018409729004
2017-03-23,480.81,1088.51,314.76,340.23,280.83,341.19,49.084712982177734,66.83084106445312,125.37013244628906,124.70355224609375,100.61356353759766,83.83389282226562,24360.0,6306.0,5947.0,14.008999824523926,45.55207824707031,20.21890640258789,111.31515502929688,10.019457817077637,8.152377128601074
2017-03-24,,,,,,,49.12190628051758,66.86685180664062,125.51268768310547,124.96183013916016,100.60445404052734,83.85221862792969,,,,13.869999885559082,45.439208984375,20.290977478027344,111.60855102539062,10.019457817077637,8.133563995361328
2017-03-26,480.57,1086.81,314.84,340.35,280.82,341.33,,,,,,,24200.0,6237.0,5942.0,,,,,,
2017-03-27,473.9,1071.85,314.14,339.81,280.79,340.24,49.12190628051758,67.0468521118164,126.0830307006836,125.16272735595703,100.5953369140625,83.85221862792969,24330.0,6227.0,5941.0,14.140000343322754,45.10059356689453,20.17887306213379,111.73799133300781,10.033587455749512,8.133563995361328
2017-03-28,478.61,1079.79,313.83,339.66,280.81,339.78,49.47515869140625,67.09185791015625,129.36257934570312,125.927978515625,100.60445404052734,83.85221862792969,24040.0,6236.0,5920.0,14.09000015258789,46.6404914855957,20.419092178344727,111.70345306396484,9.99825382232666,8.164918899536133
2017-03-29,480.43,1067.49,313.89,339.73,280.8,339.74,49.558834075927734,67.10986328125,132.8203582763672,126.51150512695312,100.63179016113281,83.85221862792969,24260.0,6147.0,5842.0,13.989999771118164,45.85039520263672,20.771425247192383,111.17707061767578,10.00532054901123,8.196270942687988
2017-03-30,482.49,1072.06,314.16,339.9,280.9,340.35,49.651790618896484,67.11886596679688,131.67965698242188,126.72193145751953,100.64095306396484,83.85221862792969,24340.0,6144.0,5895.0,13.979999542236328,46.9710578918457,21.1397647857666,111.5912857055664,9.941731452941895,8.227630615234375
2017-03-31,,,,,,,49.558834075927734,66.92984771728516,133.4619598388672,126.63589477539062,100.65917205810547,83.83389282226562,,,,13.930000305175781,46.41474914550781,21.22784996032715,111.84154510498047,9.955862998962402,8.221358299255371
2017-04-02,485.17,1079.71,314.15,340.0,280.86,340.61,,,,,,,24850.0,6236.0,5987.0,,,,,,
2017-04-03,484.11,1079.98,314.36,340.09,280.89,340.63,49.51234436035156,66.98384094238281,132.92727661132812,126.55934143066406,100.63819885253906,83.84124755859375,24870.0,6230.0,5982.0,13.609999656677246,46.124507904052734,20.89954376220703,111.84154510498047,9.966513633728027,8.171191215515137
2017-04-04,485.47,1087.02,314.66,340.23,280.87,340.97,49.54952621459961,66.9478530883789,134.70957946777344,126.7602310180664,100.62903594970703,83.84124755859375,24870.0,6200.0,6021.0,13.609999656677246,45.7536506652832,21.315935134887695,111.56541442871094,9.923916816711426,8.221358299255371
2017-04-05,488.98,1117.21,314.8,340.18,280.83,341.32,49.345001220703125,66.74080657958984,131.53700256347656,126.24368286132812,100.60167694091797,83.84124755859375,25060.0,6200.0,5985.0,13.520000457763672,44.50398254394531,21.259878158569336,112.5318374633789,9.959407806396484,8.246440887451172
2017-04-06,489.86,1110.03,314.91,340.18,280.84,341.37,49.35430145263672,66.85784912109375,133.35501098632812,126.31060791015625,100.62903594970703,83.84124755859375,24680.0,6150.0,5875.0,13.760000228881836,44.57654571533203,21.115745544433594,112.30750274658203,9.966513633728027,8.277796745300293
2017-04-07,,,,,,,49.326416015625,66.97486114501953,132.67774963378906,126.24368286132812,100.61994171142578,83.84124755859375,,,,13.5600004196167,44.27824401855469,21.067697525024414,112.14353942871094,9.973609924316406,8.258981704711914
2017-04-09,491.2,1105.03,315.04,340.23,280.83,341.5,,,,,,,24510.0,6009.0,5840.0,,,,,,
2017-04-10,,,,,,,49.233455657958984,66.84884643554688,134.8878631591797,126.2915267944336,100.63819885253906,83.84124755859375,,,,13.529999732971191,44.125064849853516,21.323936462402344,112.16081237792969,9.973609924316406,8.290336608886719
2017-04-11,,,,,,,49.04753112792969,66.75882720947266,135.0660858154297,125.74625396728516,100.63819885253906,83.85958862304688,,,,13.5,45.600460052490234,21.396007537841797,113.21354675292969,9.973609924316406,8.302879333496094
2017-04-12,490.5,1104.07,315.35,340.67,280.8,341.78,48.88019943237305,66.75882720947266,132.64210510253906,125.23921966552734,100.64730834960938,83.84124755859375,24500.0,5880.0,5792.0,13.1899995803833,44.59267044067383,21.572172164916992,113.26531982421875,9.973609924316406,8.290336608886719
2017-04-13,481.65,1096.68,315.49,340.94,280.79,341.94,48.684974670410156,66.58779907226562,129.50511169433594,124.74182891845703,100.66557312011719,83.85958862304688,24400.0,5815.0,5689.0,13.489999771118164,43.64937973022461,21.043684005737305,112.83386993408203,10.009102821350098,8.246440887451172
2017-04-17,,,,,,,49.13119125366211,66.83084106445312,130.0755157470703,125.7749252319336,100.64730834960938,83.85958862304688,,,,13.619999885559082,44.181495666503906,21.500102996826172,113.34297180175781,10.08009147644043,8.302879333496094
2017-04-18,479.91,1096.27,315.99,341.06,280.75,342.84,49.12190628051758,66.1017837524414,128.11488342285156,125.5836181640625,100.64730834960938,83.87793731689453,24720.0,5788.0,5748.0,13.5,43.488128662109375,21.54815101623535,114.16273498535156,10.087185859680176,8.296613693237305
2017-04-19,481.85,1103.25,316.38,341.18,280.73,343.6,49.084712982177734,66.29979705810547,124.5859146118164,125.78450012207031,100.66557312011719,83.87793731689453,24790.0,5877.0,5780.0,13.460000038146973,44.01218032836914,21.660253524780273,114.45612335205078,10.058794021606445,8.300395011901855
2017-04-20,482.05,1095.06,316.54,341.25,280.77,344.0,49.53093338012695,66.71382141113281,124.72852325439453,126.8367691040039,100.64730834960938,83.87793731689453,24810.0,5919.0,5874.0,13.390000343322754,44.33468246459961,21.756343841552734,114.99976348876953,10.01620101928711,8.325642585754395
2017-04-21,,,,,,,49.428680419921875,66.31780242919922,125.15624237060547,126.80807495117188,100.65643310546875,83.87793731689453,,,,13.369999885559082,44.39110565185547,21.748336791992188,115.1205825805664,10.002002716064453,8.300395011901855
2017-04-23,478.62,1084.86,316.71,341.36,280.81,344.43,,,,,,,24670.0,5900.0,5864.0,,,,,,
2017-04-24,482.49,1095.53,316.69,341.22,280.81,344.5,50.01435089111328,66.97486114501953,126.11870574951172,128.338623046875,100.67467498779297,83.85958862304688,24850.0,5950.0,6003.0,12.961999893188477,45.02803421020508,21.980552673339844,115.8281478881836,10.030400276184082,8.369829177856445
2017-04-25,486.37,1107.95,316.76,341.3,280.81,344.46,50.2746467590332,67.26287841796875,128.64962768554688,129.2665557861328,100.66557312011719,83.85958862304688,24670.0,5983.0,6003.0,12.6899995803833,46.406700134277344,22.108675003051758,122.27406311035156,9.980710983276367,8.426637649536133
