,658,690,637,XLK,SHV,700,704,QQQ,IEI,LQD,GLD,127,143,603,702,712,170,OIL,701
,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,closingIndexPrice
2021-09-02,402.61,445.36,241.19,155.94215393066406,105.7545394897461,517.25,729.37,375.62017822265625,127.40188598632812,126.90831756591797,169.25,957.48,2013.55,370.73,329.0,375.44,643.5,21.193899154663086,284.05
2021-09-03,,,,156.5610809326172,105.74496459960938,,,376.7755432128906,127.33402252197266,126.44930267333984,171.05999755859375,,,,,,,21.0,
2021-09-05,402.18,444.96,241.17,,,516.72,727.92,,,,,974.84,2040.7,370.71,329.02,375.42,652.93,,284.03
2021-09-07,,,,156.60037231445312,105.74496459960938,,,377.30865478515625,127.11083984375,125.84978485107422,167.7100067138672,,,,,,,20.709999084472656,
2021-09-08,,,,156.0010986328125,105.7545394897461,,,375.9954528808594,127.22724151611328,126.25259399414062,167.2899932861328,,,,,,,21.0,
2021-09-09,402.33,444.66,241.17,155.41163635253906,105.7545394897461,516.32,726.89,374.7018737792969,127.36307525634766,127.07695007324219,168.02999877929688,975.91,2045.37,370.64,328.97,375.56,655.98,20.600000381469727,284.07
2021-09-10,,,,153.8790283203125,105.74496459960938,,,371.8580627441406,127.18849182128906,126.7115707397461,167.17999267578125,,,,,,,21.100000381469727,
2021-09-12,401.75,444.41,241.04,,,515.99,725.91,,,,,977.44,2034.32,370.59,328.93,375.64,656.37,,284.09
2021-09-13,402.5,444.55,241.17,153.9281463623047,105.74496459960938,516.16,726.35,371.601318359375,127.24665832519531,127.02074432373047,167.74000549316406,988.18,2039.83,371.02,328.98,376.36,663.82,21.40999984741211,284.13
2021-09-14,402.85,444.87,241.21,153.7316436767578,105.74496459960938,516.57,727.67,370.5448303222656,127.40188598632812,127.40480041503906,168.82000732421875,986.05,2037.55,371.47,328.94,376.94,660.98,21.34000015258789,284.18
2021-09-15,,,,155.07760620117188,105.74496459960938,,,373.29974365234375,127.32423400878906,127.2549057006836,167.8300018310547,,,,,,,22.0,
2021-09-16,,,,155.166015625,105.7545394897461,,,373.5564270019531,127.07202911376953,127.07695007324219,164.02999877929688,,,,,,,22.0,
2021-09-17,,,,152.74923706054688,105.74496459960938,,,369.1327209472656,126.89733123779297,126.79591369628906,163.77000427246094,,,,,,,21.760000228881836,
2021-09-19,401.91,444.12,241.02,,,515.56,724.77,,,,,994.16,2054.83,371.49,328.95,376.96,666.05,,284.22
2021-09-20,,,,149.9669952392578,105.74496459960938,,,361.5052185058594,127.15936279296875,127.1893081665039,164.94000244140625,,,,,,,21.440000534057617,
2021-09-21,,,,150.0260467529297,105.74496459960938,,,361.9500732421875,127.13994598388672,127.179931640625,166.0399932861328,,,,,,,21.459999084472656,
2021-09-22,402.68,444.13,241.02,152.08294677734375,105.74496459960938,515.57,724.78,365.3309326171875,127.03325653076172,127.53589630126953,165.4199981689453,1008.92,2048.83,371.89,328.94,377.37,674.18,21.920000076293945,284.25
2021-09-23,403.05,444.39,241.02,154.12017822265625,105.74496459960938,515.91,725.92,368.7017822265625,126.56751251220703,126.6553955078125,163.50999450683594,1036.28,2067.2,372.57,328.89,378.12,691.92,22.280000686645508,284.24
2021-09-24,,,,154.2284393310547,105.73538970947266,,,369.0477294921875,126.4025650024414,126.38375854492188,163.3000030517578,,,,,,,22.479999542236328,
2021-09-26,402.32,443.42,240.93,,,514.63,722.28,,,,,1054.62,2072.78,372.37,328.84,377.95,705.17,,284.25
2021-09-27,,,,152.73251342773438,105.73538970947266,,,366.1018981933594,126.21825408935547,126.31818389892578,163.63999938964844,,,,,,,22.940000534057617,
2021-09-28,,,,148.20533752441406,105.73538970947266,,,355.7421569824219,126.09208679199219,124.96926879882812,162.0500030517578,,,,,,,22.780000686645508,
2021-09-29,402.98,443.01,241.35,148.0183563232422,105.73538970947266,514.08,720.74,355.1589050292969,126.20853424072266,124.941162109375,161.32000732421875,1086.94,2060.74,372.72,328.85,378.45,726.65,22.739999771118164,284.23
2021-09-30,403.15,442.04,241.9,146.95547485351562,105.74496459960938,512.8,717.54,353.8540344238281,126.29586029052734,124.61334228515625,164.22000122070312,1092.0,2055.7,372.64,328.87,378.53,730.29,22.860000610351562,284.26
2021-10-01,,,,149.16983032226562,105.73538970947266,,,356.048583984375,126.61038970947266,125.51902770996094,164.58999633789062,,,,,,,23.049999237060547,
2021-10-03,403.82,442.15,241.93,,,512.96,718.16,,,,,1156.08,2073.8,373.35,328.78,379.29,777.16,,284.2
2021-10-04,404.16,440.88,242.14,145.7154083251953,105.72581481933594,511.28,713.82,348.5753173828125,126.50360870361328,125.31254577636719,165.36000061035156,1159.13,2047.64,373.37,328.82,379.64,782.29,23.68000030517578,284.14
2021-10-05,403.87,440.81,242.28,147.79200744628906,105.73538970947266,511.17,713.42,353.2807312011719,126.3482666015625,124.79634094238281,164.58999633789062,1166.68,2049.61,373.43,328.83,379.82,786.39,24.170000076293945,284.23
2021-10-06,404.9,441.06,242.57,148.75648498535156,105.73538970947266,511.46,714.22,355.54443359375,126.30943298339844,124.83389282226562,165.02999877929688,1153.9,2023.87,373.51,328.84,379.83,776.67,23.440000534057617,284.44
2021-10-07,403.72,441.11,242.29,150.1146240234375,105.74496459960938,511.52,714.41,358.8065490722656,126.0861587524414,124.28013610839844,164.16000366210938,1143.86,2048.14,373.31,328.85,379.76,774.2,24.040000915527344,284.46
2021-10-08,,,,149.5536346435547,105.74496459960938,,,357.017333984375,125.93083190917969,123.70761108398438,164.22999572753906,,,,,,,24.1299991607666,
2021-10-10,402.92,440.23,242.31,,,510.38,711.34,,,,,1168.9,2061.0,373.16,328.83,379.56,791.18,,284.36
2021-10-11,404.39,440.99,242.74,148.72694396972656,105.73538970947266,511.35,714.09,354.2791442871094,125.65901184082031,123.47301483154297,163.9199981689453,1175.42,2076.45,373.88,328.88,380.49,795.44,24.489999771118164,284.47
2021-10-12,405.86,442.09,242.8,147.95928955078125,105.74496459960938,512.73,717.63,353.04345703125,125.88228607177734,124.2613754272461,164.66000366210938,1174.88,2083.1,374.72,328.89,381.4,796.17,24.3700008392334,284.8
2021-10-13,408.04,442.96,242.94,148.86473083496094,105.74496459960938,513.87,720.78,355.8706359863281,125.84346008300781,124.89021301269531,167.58999633789062,1150.18,2095.96,375.76,328.87,382.65,780.53,24.309999465942383,284.86
2021-10-14,408.62,443.83,242.95,152.22073364257812,105.74496459960938,514.9,723.68,362.4246520996094,125.9793701171875,125.48148345947266,168.0,1162.89,2115.59,376.64,328.93,383.63,791.3,24.6200008392334,285.27
2021-10-15,,,,153.44110107421875,105.72581481933594,,,364.7081298828125,125.61044311523438,125.0309829711914,165.3300018310547,,,,,,,24.780000686645508,
2021-10-17,407.8,443.3,242.64,,,514.19,721.83,,,,,1185.74,2115.17,376.48,328.9,383.45,804.92,,285.32
2021-10-18,406.2,442.41,242.87,154.7401885986328,105.72581481933594,513.0,718.79,368.37554931640625,125.41630554199219,124.92772674560547,164.9199981689453,1182.88,2102.45,375.99,328.88,383.09,802.34,24.6200008392334,285.38
2021-10-19,405.68,442.1,242.82,156.27549743652344,105.72581481933594,512.59,717.6,371.1631774902344,125.35806274414062,124.24259185791016,165.4499969482422,1183.16,2115.74,375.62,328.88,382.61,803.53,24.889999389648438,285.34
2021-10-20,405.68,442.35,242.95,155.8424835205078,105.73538970947266,512.93,718.54,370.6788330078125,125.38719940185547,123.9422607421875,166.89999389648438,1182.34,2117.14,375.71,328.93,382.67,804.63,25.149999618530273,285.35
2021-10-21,404.64,441.57,242.92,156.4427947998047,105.72581481933594,511.84,715.92,372.9425354003906,125.05713653564453,123.67948913574219,166.75,1202.62,2135.79,375.39,328.86,382.39,820.49,24.829999923706055,285.54
2021-10-22,,,,155.90151977539062,105.73538970947266,,,369.8089294433594,125.16390228271484,124.17689514160156,167.77000427246094,,,,,,,24.969999313354492,
2021-10-24,405.94,441.32,242.87,,,511.55,715.09,,,,,1199.53,2129.86,375.12,328.88,382.11,818.46,,285.38
2021-10-25,407.44,440.57,243.22,156.41326904296875,105.72581481933594,510.55,712.77,373.5950012207031,125.3289566040039,124.23324584960938,168.92999267578125,1221.32,2150.65,375.51,328.8,382.89,829.52,24.950000762939453,285.4
2021-10-26,408.57,440.25,243.25,156.85617065429688,105.73538970947266,510.17,711.94,374.77130126953125,125.29010009765625,124.76817321777344,167.67999267578125,1213.24,2162.08,376.11,328.8,383.94,822.48,25.200000762939453,285.19
2021-10-27,408.47,440.51,243.24,156.7183837890625,105.73538970947266,510.55,713.07,375.6412353515625,125.50366973876953,125.52838897705078,168.1199951171875,1202.56,2160.22,376.07,328.7,383.91,815.16,24.56999969482422,285.12
2021-10-28,407.19,440.87,242.89,158.2930450439453,105.73538970947266,511.02,715.47,379.81280517578125,125.29985046386719,125.34068298339844,168.0800018310547,1194.27,2157.78,375.44,328.52,383.61,807.98,24.670000076293945,285.13
2021-10-29,,,,158.9721221923828,105.71624755859375,,,381.68115234375,125.28038024902344,125.2750015258789,166.64999389648438,,,,,,,24.5,
2021-10-31,407.78,440.97,242.88,,,511.15,715.57,,,,,1185.19,2181.29,375.32,328.6,383.45,801.32,,285.16
2021-11-01,407.2,440.09,242.63,158.7359161376953,105.71624755859375,510.0,713.11,382.9859924316406,125.29789733886719,125.0511703491211,167.52000427246094,1206.42,2222.36,375.1,328.49,383.08,819.67,24.774999618530273,285.04
2021-11-02,406.45,440.76,242.5,160.1334228515625,105.72581481933594,510.9,715.45,384.58740234375,125.5504379272461,125.53075408935547,167.16000366210938,1209.73,2245.03,375.32,328.53,383.2,820.96,24.709999084472656,285.03
2021-11-03,405.12,440.15,242.19,161.06837463378906,105.71624755859375,510.11,713.82,388.6700439453125,125.42415618896484,125.21102142333984,165.77000427246094,1207.21,2245.52,374.7,328.52,382.36,818.23,23.799999237060547,284.96
2021-11-04,406.13,441.24,242.53,163.5878448486328,105.73538970947266,511.56,717.18,393.65228271484375,125.80301666259766,125.86931610107422,167.64999389648438,1203.8,2247.74,375.3,328.7,382.75,817.34,23.6299991607666,284.96
2021-11-05,,,,164.43423461914062,105.72581481933594,,,394.0278625488281,126.09439086914062,126.7908935546875,169.83999633789062,,,,,,,24.399999618530273,
2021-11-07,406.85,442.09,242.63,,,512.68,720.2,,,,,1216.79,2277.15,375.78,328.64,382.86,823.07,,284.99
2021-11-08,405.91,441.91,242.34,165.31996154785156,105.71624755859375,512.44,719.25,393.49407958984375,125.6961441040039,126.49937438964844,170.4499969482422,1223.0,2281.65,375.62,328.66,382.76,827.0,24.649999618530273,284.99
2021-11-09,406.28,442.51,242.25,164.64088439941406,105.71624755859375,513.22,721.37,390.7854919433594,125.96814727783203,126.83790588378906,171.2899932861328,1216.67,2270.63,375.58,328.65,382.68,819.54,24.975000381469727,285.03
2021-11-10,406.61,441.75,242.43,161.92459106445312,105.71624755859375,512.19,718.71,385.04217529296875,125.18132781982422,125.54017639160156,173.14999389648438,1209.15,2255.86,375.41,328.62,382.99,815.01,24.270000457763672,285.08
2021-11-11,406.93,441.24,242.6,162.68238830566406,105.71624755859375,511.5,716.62,386.1097106933594,124.89959716796875,125.18283081054688,174.1199951171875,1203.15,2253.25,375.33,328.63,382.88,810.27,24.260000228881836,285.16
2021-11-12,,,,164.66058349609375,105.72581481933594,,,390.172607421875,125.13275909423828,125.0511703491211,174.4499969482422,,,,,,,24.100000381469727,
2021-11-14,407.07,441.54,242.73,,,511.91,717.5,,,,,1202.65,2277.0,375.44,328.74,383.08,810.09,,285.13
2021-11-15,408.3,441.93,242.88,164.49327087402344,105.71624755859375,512.37,718.53,390.0836486816406,124.94820404052734,124.10140228271484,174.17999267578125,1203.67,2276.91,375.78,328.79,383.54,810.37,24.200000762939453,285.34
2021-11-16,408.81,443.23,242.48,166.2253875732422,105.71624755859375,514.13,722.79,392.8614196777344,124.91903686523438,123.89451599121094,172.9199981689453,1222.08,2270.21,375.96,328.89,383.32,821.79,24.209999084472656,285.21
2021-11-17,409.27,444.05,242.21,165.7234649658203,105.72581481933594,515.11,725.08,393.06903076171875,125.14246368408203,124.3929443359375,174.5,1214.43,2258.76,376.1,328.99,383.35,816.11,23.700000762939453,285.63
2021-11-18,410.66,445.05,242.12,167.3768768310547,105.73538970947266,516.45,728.41,397.14178466796875,125.21044158935547,124.67504119873047,173.94000244140625,1211.23,2261.55,376.01,329.01,382.6,812.62,23.950000762939453,285.32
2021-11-19,,,,168.59722900390625,105.72581481933594,,,399.3560485839844,125.22016906738281,125.1452407836914,172.61000061035156,,,,,,,23.18000030517578,
2021-11-21,409.48,445.68,241.84,,,517.29,731.01,,,,,1195.34,2265.61,375.97,328.97,382.34,800.67,,285.22
2021-11-22,408.32,445.83,241.83,166.71746826171875,105.71624755859375,517.48,731.7,394.7198486328125,124.65678405761719,124.05438232421875,168.74000549316406,1195.78,2291.39,375.61,328.99,381.7,802.74,23.489999771118164,285.23
2021-11-23,407.45,445.27,241.69,166.33364868164062,105.72581481933594,516.75,729.62,392.9207458496094,124.5207748413086,123.17040252685547,167.27999877929688,1209.23,2278.28,376.08,329.02,382.09,806.99,24.219999313354492,285.31
2021-11-24,408.54,445.3,242.02,167.54420471191406,105.70665740966797,516.8,729.81,394.1860656738281,124.5693588256836,123.76286315917969,167.1199951171875,1221.2,2265.05,376.54,329.01,382.49,813.61,24.139999389648438,285.2
2021-11-25,410.49,446.96,242.15,,,518.92,735.8,,,,,1222.12,2276.25,377.53,329.07,383.6,815.1,,285.31
2021-11-26,,,,163.36151123046875,105.70665740966797,,,386.7127990722656,125.48242950439453,124.76903533935547,166.85000610351562,,,,,,,21.3700008392334,
2021-11-28,410.21,448.15,241.59,,,520.46,740.17,,,,,1180.91,2235.44,376.71,329.07,382.31,785.69,,285.25
2021-11-29,410.21,448.1,241.62,167.44577026367188,105.71624755859375,520.4,739.71,395.1053466796875,125.47273254394531,124.85369873046875,166.6199951171875,1199.92,2258.06,376.72,329.14,382.34,797.26,21.59000015258789,285.25
2021-11-30,409.96,448.94,241.27,166.0482635498047,105.66838073730469,521.44,742.67,389.3027648925781,125.63785552978516,125.12640380859375,165.5,1171.48,2242.84,376.14,329.25,381.59,778.66,20.559999465942383,285.45
2021-12-01,408.26,447.79,241.44,163.7748260498047,105.69709014892578,519.96,738.9,382.6795654296875,125.75060272216797,125.14431762695312,166.16000366210938,1201.53,2270.36,375.71,329.2,381.23,798.66,20.25,285.45
2021-12-02,408.4,448.44,241.37,165.28060913085938,105.70665740966797,520.79,740.93,385.43756103515625,125.41041564941406,125.43633270263672,165.24000549316406,1172.52,2233.15,374.83,329.2,380.37,781.93,20.8799991607666,285.44
2021-12-03,,,,162.5150909423828,105.69709014892578,,,378.7353515625,125.75060272216797,126.48206329345703,166.6300048828125,,,,,,,20.610000610351562,
2021-12-05,408.57,449.14,241.29,,,521.69,743.58,,,,,1195.16,2230.54,374.91,329.24,380.2,798.6,,285.46
2021-12-06,409.62,449.45,241.45,164.0602569580078,105.69709014892578,522.09,744.64,381.7701416015625,125.42015075683594,125.84143829345703,166.22000122070312,1210.73,2246.21,375.69,329.28,380.86,808.93,21.75,285.45
2021-12-07,410.3,448.62,241.6,169.78807067871094,105.68753814697266,521.01,741.72,393.2666931152344,125.09940338134766,125.89793395996094,166.80999755859375,1233.26,2303.81,376.26,329.2,381.62,828.86,22.15999984741211,285.55
2021-12-08,409.56,447.68,241.61,170.56558227539062,105.67796325683594,519.79,738.3,395.0262451171875,124.9827651977539,125.05953216552734,166.89999389648438,1217.46,2288.58,376.22,329.18,381.92,818.01,22.56999969482422,285.54
2021-12-09,411.63,448.47,241.99,168.7251739501953,105.69709014892578,520.83,741.14,389.2137451171875,125.07023620605469,124.95589447021484,165.8800048828125,1217.19,2289.53,376.81,329.17,382.76,818.6,21.899999618530273,285.47
2021-12-10,,,,172.11070251464844,105.68753814697266,,,393.4446716308594,125.1285629272461,125.09721374511719,166.5800018310547,,,,,,,22.420000076293945,
2021-12-12,411.54,448.07,241.96,,,520.28,739.38,,,,,1218.76,2279.46,376.79,329.25,382.73,818.23,,285.62
2021-12-13,412.65,448.19,242.03,169.5518798828125,105.69709014892578,520.45,739.78,387.7606201171875,125.38128662109375,125.6624526977539,167.0,1210.03,2261.79,376.83,329.21,383.01,816.25,22.079999923706055,285.55
2021-12-14,411.68,447.5,241.82,166.7666778564453,105.69709014892578,519.58,737.74,383.7471923828125,125.21604919433594,125.09721374511719,165.44000244140625,1217.49,2252.63,376.49,329.17,382.31,820.16,21.829999923706055,285.47
2021-12-15,410.98,446.79,241.75,171.18557739257812,105.68753814697266,518.7,734.69,392.49566650390625,125.19659423828125,125.25736236572266,166.14999389648438,1222.11,2249.8,376.69,329.16,382.68,825.76,22.170000076293945,285.3
2021-12-16,409.64,447.41,241.19,166.33364868164062,105.70665740966797,519.5,737.03,382.4027404785156,125.53990936279297,125.25358581542969,168.16000366210938,1239.02,2277.45,377.12,329.2,383.33,837.3,22.270000457763672,285.3
2021-12-17,,,,165.2215576171875,105.69709014892578,,,380.4949035644531,125.58855438232422,125.54620361328125,167.8000030517578,,,,,,,21.81999969482422,
2021-12-19,409.73,447.57,241.18,,,519.68,737.39,,,,,1223.18,2263.55,376.65,329.2,382.68,825.19,,285.43
2021-12-20,408.74,447.82,240.94,163.25640869140625,105.68753814697266,520.01,738.69,376.8039855957031,125.63716888427734,124.99871063232422,167.08999633789062,1181.06,2208.29,375.47,329.19,381.27,797.19,21.450000762939453,285.38
2021-12-21,407.65,446.74,240.77,167.38784790039062,105.69709014892578,518.64,734.58,385.23699951171875,125.33567810058594,125.24413299560547,167.02000427246094,1209.37,2245.73,375.33,329.18,381.12,815.48,22.25,285.31
2021-12-22,408.16,446.44,240.96,169.5768585205078,105.69709014892578,518.24,733.26,389.9286193847656,125.35513305664062,125.44239044189453,168.58999633789062,1223.67,2269.65,375.3,329.17,381.22,823.18,22.65999984741211,285.37
2021-12-23,408.42,445.92,240.99,170.52342224121094,105.69709014892578,517.56,730.98,392.8683166503906,125.24813079833984,125.25358581542969,168.97000122070312,1235.34,2291.15,375.8,329.17,381.82,829.07,22.950000762939453,285.39
2021-12-26,408.72,446.01,241.03,,,517.67,731.12,,,,,1227.9,2295.69,376.28,329.18,382.08,824.48,,285.43
2021-12-27,408.87,446.27,241.11,174.1815643310547,105.69709014892578,517.98,732.0,399.3613586425781,125.19951629638672,125.62168884277344,169.3699951171875,1227.05,2302.2,376.57,329.18,382.3,824.09,23.549999237060547,285.54
2021-12-28,410.15,446.79,241.39,173.27442932128906,105.68753814697266,518.64,733.9,397.5104064941406,125.2384262084961,125.46121978759766,168.63999938964844,1247.51,2312.32,377.13,329.15,382.7,837.28,23.540000915527344,285.59
2021-12-29,409.97,446.16,241.36,173.42234802246094,105.69709014892578,517.83,731.36,397.45098876953125,125.02445983886719,124.77218627929688,168.58999633789062,1247.19,2309.0,377.23,329.15,382.74,837.15,23.700000762939453,285.6
2021-12-30,410.45,446.0,241.49,172.27854919433594,105.69709014892578,517.61,730.52,396.2632751464844,125.18006896972656,125.2724838256836,169.8000030517578,1252.93,2329.56,377.23,329.18,382.72,846.29,23.700000762939453,285.66
2021-12-31,,,,171.44041442871094,105.69709014892578,,,393.788818359375,125.14115905761719,125.08368682861328,170.9600067138672,,,,,,,23.479999542236328,
2022-01-02,411.01,446.62,241.75,,,518.36,732.72,,,,,1277.5,2365.67,378.22,329.27,383.59,862.54,,285.9
2022-01-03,411.57,446.18,241.85,173.0673828125,105.67796325683594,517.86,731.32,397.5797119140625,124.6159896850586,123.7528076171875,168.3300018310547,1317.11,2398.57,378.84,329.22,384.84,889.47,23.6648006439209,285.59
2022-01-04,412.62,446.16,241.97,171.23338317871094,105.67796325683594,517.81,731.58,392.4228820800781,124.65487670898438,123.85660552978516,169.57000732421875,1343.43,2385.68,379.25,329.23,385.37,910.25,24.010000228881836,285.67
2022-01-05,412.84,446.16,242.21,165.9679718017578,105.65882110595703,517.78,731.57,380.3671875,124.27557373046875,123.12983703613281,169.05999755859375,1362.58,2412.32,379.26,329.22,385.68,922.81,23.8700008392334,285.9
2022-01-06,411.31,445.1,241.99,165.1298370361328,105.66838073730469,516.43,728.16,380.0999450683594,124.02268981933594,122.9693832397461,166.99000549316406,1361.03,2384.86,378.69,329.2,385.26,919.78,24.56999969482422,285.78
